version,stock,entry_date,exit_date,entry_price,exit_price,shares,capital,pnl_rs,pnl_pct,exit_reason,trail_activated,weeks_held,mansfield_rs_at_entry,rs_rising_at_entry,vol_ratio_at_entry
v2,CGPOWER,2024-07-01,2024-09-02,772.2,673.55,51,40000,-5031.15,-12.78,Structure Break,False,9,58.49,True,0.75
v2,TECHM,2024-07-01,2024-10-28,1461.35,1603.65,27,40000,3842.1,9.74,Trailing Stop,True,17,5.0,True,0.77
v2,HCLTECH,2024-07-01,2024-10-28,1519.4,1757.4,26,40000,6188.0,15.66,Trailing Stop,True,17,2.42,True,0.98
v2,PERSISTENT,2024-07-01,2024-09-30,4771.25,5141.3,8,40000,2960.4,7.76,Trailing Stop,True,13,48.94,True,1.44
v2,HINDZINC,2024-07-01,2024-07-15,693.15,641.75,57,40000,-2929.8,-7.42,Structure Break,False,2,76.18,True,0.26
v2,INFY,2024-07-08,2024-07-29,1711.75,1821.2,23,40000,2517.35,6.39,Trailing Stop,True,3,3.08,True,1.16
v2,COFORGE,2024-07-08,2024-07-29,1195.53,1216.0,33,40000,675.51,1.71,Trailing Stop,True,3,1.21,True,1.06
v2,MPHASIS,2024-07-08,2024-07-29,2690.7,2775.3,14,40000,1184.4,3.14,Trailing Stop,True,3,11.94,True,0.84
v2,TCS,2024-07-15,2024-09-16,4302.4,4284.9,9,40000,-157.5,-0.41,Structure Break,True,9,1.92,True,1.29
v2,ONGC,2024-07-15,2024-08-19,319.65,318.9,125,40000,-93.75,-0.23,Trailing Stop,True,5,55.98,True,1.72
v2,SBIN,2024-07-15,2024-08-05,889.35,824.3,44,40000,-2862.2,-7.31,Structure Break,False,3,21.44,True,0.65
v2,PETRONET,2024-07-22,2024-09-02,372.4,354.0,107,40000,-1968.8,-4.94,Structure Break,False,6,26.15,True,1.83
v2,EICHERMOT,2024-07-22,2025-01-06,5012.5,5058.45,7,40000,321.65,0.92,Trailing Stop,True,24,22.51,True,0.96
v2,TATACONSUM,2024-07-22,2024-09-30,1213.65,1130.4,32,40000,-2664.0,-6.86,Structure Break,False,10,14.76,True,1.6
v2,BPCL,2024-07-22,2024-08-05,328.8,333.4,121,40000,556.6,1.4,Trailing Stop,True,2,30.7,True,1.49
v2,SBILIFE,2024-07-22,2024-09-30,1750.95,1798.1,22,40000,1037.3,2.69,Structure Break,True,10,5.33,True,1.86
v2,ADANIENSOL,2024-07-22,2024-08-05,1051.95,1103.8,38,40000,1970.3,4.93,Trailing Stop,True,2,7.77,True,1.17
v2,UNITDSPR,2024-07-22,2024-09-30,1415.4,1531.35,28,40000,3246.6,8.19,Trailing Stop,True,10,20.46,True,2.34
v2,CROMPTON,2024-07-22,2024-09-09,442.6,451.75,90,40000,823.5,2.07,Trailing Stop,True,7,20.46,True,1.46
v2,TORNTPHARM,2024-07-22,2024-10-28,3194.9,3205.3,12,40000,124.8,0.33,Structure Break,True,14,30.74,True,2.2
v2,MCX,2024-07-29,2024-11-11,866.08,1190.13,46,40000,14906.3,37.42,Structure Break,True,15,120.19,True,1.49
v2,NYKAA,2024-07-29,2024-08-26,200.12,207.7,199,40000,1508.42,3.79,Trailing Stop,True,4,8.94,True,4.1
v2,PATANJALI,2024-07-29,2024-09-09,568.55,620.32,70,40000,3623.66,9.11,Trailing Stop,True,6,10.36,True,0.83
v2,FORCEMOT,2024-07-29,2024-09-02,9051.95,7711.5,4,40000,-5361.8,-14.81,Structure Break,False,5,445.53,True,5.06
v2,LUPIN,2024-08-05,2024-09-16,2113.55,2151.7,18,40000,686.7,1.81,Trailing Stop,True,6,82.83,True,2.41
v2,KFINTECH,2024-08-05,2024-10-21,1075.35,943.05,37,40000,-4895.1,-12.3,Structure Break,False,11,129.55,True,3.82
v2,ALKEM,2024-08-05,2024-09-16,5796.85,6086.75,6,40000,1739.4,5.0,Trailing Stop,True,6,26.92,True,2.35
v2,TRENT,2024-08-05,2024-09-30,6275.35,7353.3,6,40000,6467.7,17.18,Trailing Stop,True,8,196.69,True,3.02
v2,ZYDUSLIFE,2024-08-05,2024-08-26,1300.9,1127.9,30,40000,-5190.0,-13.3,Structure Break,False,3,71.9,True,1.52
v2,PGEL,2024-08-12,2024-08-26,490.1,525.15,81,40000,2839.05,7.15,Trailing Stop,True,2,158.69,True,0.68
v2,JUBLFOOD,2024-08-12,2024-09-30,645.0,629.15,62,40000,-982.7,-2.46,Structure Break,True,7,8.09,True,2.03
v2,DIXON,2024-08-12,2024-09-02,12374.9,12063.85,3,40000,-933.15,-2.51,Trailing Stop,True,3,143.79,True,0.96
v2,KALYANKJIL,2024-08-19,2024-09-23,588.9,706.7,67,40000,7892.6,20.0,Trailing Stop,True,5,171.41,True,5.73
v2,CDSL,2024-08-19,2024-09-09,1568.5,1381.45,25,40000,-4676.25,-11.93,Structure Break,False,3,102.92,True,2.19
v2,NAM_INDIA,2024-08-19,2024-12-23,707.4,731.25,56,40000,1335.6,3.37,Trailing Stop,True,18,78.81,True,1.51
v2,INDIGO,2024-08-19,2024-09-30,4710.45,4609.35,8,40000,-808.8,-2.15,Structure Break,True,6,47.38,True,1.62
v2,ANGELONE,2024-08-19,2024-10-21,256.31,279.88,156,40000,3676.14,9.19,Trailing Stop,True,9,34.0,True,7.38
v2,SHRIRAMFIN,2024-08-26,2024-09-30,640.9,667.26,62,40000,1634.32,4.11,Trailing Stop,True,5,36.46,True,0.91
v2,TMPV,2024-08-26,2024-09-09,670.95,598.95,59,40000,-4247.64,-10.73,Structure Break,False,2,39.85,True,1.47
v2,PNBHOUSING,2024-08-26,2024-09-16,977.45,1008.7,40,40000,1250.0,3.2,Trailing Stop,True,3,14.07,True,1.96
v2,CHOLAFIN,2024-08-26,2024-09-30,1455.6,1497.4,27,40000,1128.6,2.87,Structure Break,True,5,7.42,True,1.54
v2,MAXHEALTH,2024-09-02,2024-09-23,898.55,994.75,44,40000,4232.8,10.71,Trailing Stop,True,3,30.89,True,1.3
v2,DIVISLAB,2024-09-02,2024-10-21,5137.8,5780.75,7,40000,4500.65,12.51,Trailing Stop,True,7,9.23,True,0.63
v2,GODFRYPHLP,2024-09-02,2024-09-23,2401.95,2332.68,16,40000,-1108.27,-2.88,Trailing Stop,True,3,154.97,True,1.45
v2,LTF,2024-09-09,2024-09-30,177.91,174.96,224,40000,-660.8,-1.66,Trailing Stop,True,3,11.26,True,1.4
v2,SUNPHARMA,2024-09-09,2024-10-21,1853.75,1860.4,21,40000,139.65,0.36,Structure Break,True,6,27.31,True,0.87
v2,OBEROIRLTY,2024-09-09,2024-09-30,1814.45,1808.4,22,40000,-133.1,-0.33,Trailing Stop,True,3,27.53,True,0.75
v2,IEX,2024-09-09,2024-09-23,219.07,206.25,182,40000,-2333.24,-5.85,Trailing Stop,True,2,34.07,True,0.91
v2,GLENMARK,2024-09-09,2024-09-16,1753.7,1636.75,22,40000,-2572.9,-6.67,Structure Break,False,1,80.2,True,0.92
v2,BRITANNIA,2024-09-09,2024-10-14,6133.1,5887.2,6,40000,-1475.4,-4.01,Structure Break,False,5,2.96,True,1.4
v2,INOXWIND,2024-09-09,2024-10-21,247.42,200.06,161,40000,-7626.11,-19.14,Structure Break,False,6,280.64,True,1.04
v2,NAUKRI,2024-09-16,2024-10-14,1621.24,1617.77,24,40000,-83.28,-0.21,Trailing Stop,True,4,39.71,True,1.45
v2,POWERINDIA,2024-09-23,2024-10-21,13647.7,13309.45,2,40000,-676.5,-2.48,Structure Break,True,4,126.2,True,1.05
v2,M_M,2024-09-23,2024-10-21,3183.65,2720.85,12,40000,-5553.6,-14.54,Structure Break,False,4,53.76,True,1.82
v2,MM,2024-09-23,2024-10-21,3183.65,2720.85,12,40000,-5553.6,-14.54,Structure Break,False,4,53.76,True,1.82
v2,INDIANB,2024-09-23,2024-10-21,539.45,498.5,74,40000,-3030.3,-7.59,Structure Break,False,4,4.95,True,1.1
v2,MANKIND,2024-10-07,2024-10-21,2792.55,2455.9,14,40000,-4713.1,-12.06,Structure Break,False,2,25.63,True,0.47
v2,INDHOTEL,2024-10-07,2025-01-06,708.55,805.9,56,40000,5451.6,13.74,Structure Break,True,13,37.45,True,1.04
v2,TRENT,2024-10-07,2024-11-04,8234.95,6298.95,4,40000,-7744.0,-23.51,Structure Break,False,4,214.15,True,1.03
v2,KEI,2024-10-07,2024-10-21,4575.95,3851.25,8,40000,-5797.6,-15.84,Structure Break,False,2,45.43,True,1.35
v2,KPITTECH,2024-10-07,2024-10-21,1789.05,1373.6,22,40000,-9139.9,-23.22,Structure Break,False,2,31.31,True,0.9
v2,BOSCHLTD,2024-10-07,2024-10-21,38486.8,35931.95,1,40000,-2554.85,-6.64,Structure Break,False,2,58.64,True,1.02
v2,POLYCAB,2024-10-07,2024-10-21,7446.85,6455.4,5,40000,-4957.25,-13.31,Structure Break,False,2,14.4,True,0.96
v2,SIEMENS,2024-10-07,2024-10-21,4024.78,3519.23,9,40000,-4549.9,-12.56,Structure Break,False,2,65.56,True,0.96
v2,ABB,2024-10-07,2024-10-21,8553.7,7521.65,4,40000,-4128.2,-12.07,Structure Break,False,2,61.0,True,1.04
v2,TIINDIA,2024-10-14,2024-10-28,4488.75,4473.9,8,40000,-118.8,-0.33,Trailing Stop,True,2,18.69,True,0.86
v2,PERSISTENT,2024-10-14,2025-01-13,5506.15,5961.2,7,40000,3185.35,8.26,Structure Break,True,13,50.11,True,0.75
v2,WIPRO,2024-10-14,2024-12-30,274.32,294.45,145,40000,2918.12,7.34,Trailing Stop,True,11,6.76,True,2.51
v2,MOTILALOFS,2024-10-14,2025-01-06,1029.7,878.1,38,40000,-5760.8,-14.72,Structure Break,False,12,270.31,True,7.64
v2,MAZDOCK,2024-10-14,2024-11-11,2263.18,1963.05,17,40000,-5102.13,-13.26,Structure Break,False,4,63.15,True,1.53
v2,NATIONALUM,2024-10-14,2024-11-25,232.12,242.14,172,40000,1723.44,4.32,Trailing Stop,True,6,88.69,True,1.51
v2,PATANJALI,2024-10-14,2024-11-18,588.33,597.48,67,40000,613.05,1.56,Trailing Stop,True,5,12.55,True,0.51
v2,MFSL,2024-10-21,2024-11-18,1274.85,1166.45,31,40000,-3360.4,-8.5,Structure Break,False,4,12.91,True,1.92
v2,COFORGE,2024-10-21,2025-01-13,1547.97,1728.31,25,40000,4508.5,11.65,Structure Break,True,12,21.31,True,3.57
v2,ICICIBANK,2024-10-28,2024-12-16,1291.8,1288.4,30,40000,-102.0,-0.26,Trailing Stop,True,7,10.35,True,1.25
v2,HINDZINC,2024-10-28,2024-11-11,558.25,495.35,71,40000,-4465.9,-11.27,Structure Break,False,2,42.39,True,0.69
v2,APOLLOHOSP,2024-11-04,2025-01-06,7421.4,7036.75,5,40000,-1923.25,-5.18,Structure Break,False,9,20.66,True,2.97
v2,CROMPTON,2024-11-04,2024-11-11,398.6,371.05,100,40000,-2755.0,-6.91,Structure Break,False,1,12.95,True,0.62
v2,MAXHEALTH,2024-11-04,2024-12-23,1079.25,1126.4,37,40000,1744.55,4.37,Trailing Stop,True,7,49.54,True,1.03
v2,OBEROIRLTY,2024-11-04,2025-01-06,2016.8,2128.3,19,40000,2118.5,5.53,Structure Break,True,9,48.44,True,1.38
v2,JSWENERGY,2024-11-04,2024-12-23,712.05,625.8,56,40000,-4830.0,-12.11,Structure Break,False,7,48.59,True,0.99
v2,BIOCON,2024-11-11,2024-12-09,335.8,352.8,119,40000,2023.0,5.06,Trailing Stop,True,4,22.05,True,1.53
v2,TECHM,2024-11-18,2024-12-16,1747.45,1686.05,22,40000,-1350.8,-3.51,Structure Break,False,4,24.05,True,0.75
v2,TCS,2024-11-18,2024-12-16,4244.6,4170.3,9,40000,-668.7,-1.75,Structure Break,True,4,1.89,True,0.97
v2,INFY,2024-11-18,2024-12-16,1902.25,1922.15,21,40000,417.9,1.05,Trailing Stop,True,4,10.16,True,0.76
v2,HCLTECH,2024-11-18,2024-12-23,1898.4,1892.0,21,40000,-134.4,-0.34,Trailing Stop,True,5,20.6,True,0.79
v2,HAVELLS,2024-11-18,2024-12-16,1665.8,1657.4,24,40000,-201.6,-0.5,Structure Break,True,4,5.42,True,0.52
v2,LAURUSLABS,2024-11-18,2024-12-16,512.6,559.2,78,40000,3634.8,9.09,Trailing Stop,True,4,13.18,True,0.52
v2,KAYNES,2024-11-18,2024-12-23,5854.85,7068.45,6,40000,7281.6,20.73,Trailing Stop,True,5,99.07,True,0.69
v2,360ONE,2024-11-25,2025-01-06,1115.05,1129.1,35,40000,491.75,1.26,Structure Break,True,6,69.61,True,1.23
v2,KEI,2024-11-25,2024-12-16,4313.25,4166.25,9,40000,-1323.0,-3.41,Trailing Stop,True,3,35.7,True,1.15
v2,IRFC,2024-11-25,2024-12-16,149.34,148.41,267,40000,-248.31,-0.62,Trailing Stop,True,3,61.55,True,0.98
v2,NHPC,2024-12-02,2024-12-23,84.87,80.33,471,40000,-2138.34,-5.35,Structure Break,False,3,28.77,True,1.29
v2,PGEL,2024-12-02,2025-01-06,813.5,881.85,49,40000,3349.15,8.4,Structure Break,True,5,188.15,True,1.86
v2,JUBLFOOD,2024-12-02,2025-01-13,694.5,692.7,57,40000,-102.6,-0.26,Trailing Stop,True,6,5.16,True,0.85
v2,MAZDOCK,2024-12-02,2024-12-30,2439.7,2236.9,16,40000,-3244.8,-8.31,Structure Break,False,4,98.16,True,1.42
v2,DIXON,2024-12-02,2025-01-06,17421.05,16709.2,2,40000,-1423.7,-4.09,Structure Break,True,5,156.68,True,1.31
v2,RVNL,2024-12-02,2024-12-23,464.7,425.55,86,40000,-3366.9,-8.42,Structure Break,False,3,122.69,True,0.97
v2,COCHINSHIP,2024-12-02,2025-01-06,1691.9,1431.1,23,40000,-5998.4,-15.41,Structure Break,False,5,150.18,True,1.12
v2,LODHA,2024-12-09,2025-01-06,1418.05,1283.7,28,40000,-3761.8,-9.47,Structure Break,False,4,27.14,True,1.05
v2,VOLTAS,2024-12-09,2025-01-13,1807.5,1596.95,22,40000,-4632.1,-11.65,Structure Break,False,5,75.1,True,0.54
v2,PAGEIND,2024-12-16,2025-01-13,48856.35,46097.55,0,40000,-0.0,-5.65,Structure Break,False,4,11.09,True,1.21
v2,POWERINDIA,2024-12-23,2025-01-06,14687.45,13436.35,2,40000,-2502.2,-8.52,Trailing Stop,True,2,167.23,True,0.58
v2,SUNPHARMA,2024-12-23,2025-02-17,1861.25,1643.75,21,40000,-4567.5,-11.69,Structure Break,False,8,32.62,True,0.62
v2,BIOCON,2024-12-30,2025-01-27,369.25,370.45,108,40000,129.6,0.32,Trailing Stop,True,4,31.13,True,0.94
v2,GLENMARK,2024-12-30,2025-01-13,1636.1,1468.1,24,40000,-4032.0,-10.27,Structure Break,False,2,77.48,True,0.91
v2,ICICIPRULI,2024-12-30,2025-01-20,673.6,590.5,59,40000,-4902.9,-12.34,Structure Break,False,3,15.97,True,1.6
v2,MARUTI,2024-12-30,2025-02-17,11934.25,12323.45,3,40000,1167.6,3.26,Trailing Stop,True,7,3.7,True,1.3
v2,BLUESTARCO,2024-12-30,2025-01-13,2337.55,1923.35,17,40000,-7041.4,-17.72,Structure Break,False,2,115.73,True,3.67
v2,POLICYBZR,2024-12-30,2025-01-06,2215.85,1862.95,18,40000,-6352.2,-15.93,Structure Break,False,1,150.92,True,1.66
v2,CAMS,2024-12-30,2025-01-06,1019.21,904.55,39,40000,-4471.74,-11.25,Structure Break,False,1,67.34,True,1.11
v2,PNBHOUSING,2024-12-30,2025-02-24,926.65,763.35,43,40000,-7021.9,-17.62,Structure Break,False,8,3.1,True,0.46
v2,DIVISLAB,2024-12-30,2025-01-27,6048.3,5618.55,6,40000,-2578.5,-7.11,Structure Break,False,4,46.23,True,1.39
v2,MARICO,2024-12-30,2025-02-03,660.95,649.25,60,40000,-702.0,-1.77,Trailing Stop,True,5,10.39,True,0.69
v2,VBL,2024-12-30,2025-01-06,652.2,596.55,61,40000,-3394.65,-8.53,Structure Break,False,1,32.61,True,1.23
v2,LAURUSLABS,2024-12-30,2025-02-10,611.75,546.2,65,40000,-4260.75,-10.72,Trailing Stop,True,6,41.77,True,0.9
v2,KALYANKJIL,2024-12-30,2025-01-06,777.8,626.75,51,40000,-7703.55,-19.42,Structure Break,False,1,119.87,True,1.05
v2,UNOMINDA,2024-12-30,2025-01-20,1066.55,913.6,37,40000,-5659.15,-14.34,Structure Break,False,3,46.44,True,0.31
v2,UNITDSPR,2024-12-30,2025-01-13,1682.45,1427.55,23,40000,-5862.7,-15.15,Structure Break,False,2,38.83,True,1.91
v2,LUPIN,2024-12-30,2025-01-13,2368.85,2113.15,16,40000,-4091.2,-10.79,Structure Break,False,2,69.92,True,2.15
v2,ASHOKLEY,2024-12-30,2025-01-06,117.06,105.28,341,40000,-4016.98,-10.06,Structure Break,False,1,20.07,True,1.09
v2,ONGC,2025-01-06,2025-02-10,263.02,230.5,152,40000,-4943.04,-12.36,Structure Break,False,5,17.5,True,2.37
v2,SBILIFE,2025-01-13,2025-05-05,1540.5,1699.8,25,40000,3982.5,10.34,Trailing Stop,True,16,0.71,True,1.18
v2,ICICIGI,2025-01-13,2025-02-10,1948.75,1737.95,20,40000,-4216.0,-10.82,Structure Break,False,4,28.52,True,1.12
v2,INDUSTOWER,2025-01-13,2025-02-24,362.7,323.35,110,40000,-4328.5,-10.85,Structure Break,False,6,70.66,True,1.75
v2,TECHM,2025-01-20,2025-02-24,1723.05,1487.85,23,40000,-5409.6,-13.65,Structure Break,False,5,29.77,True,1.61
v2,SBICARD,2025-01-27,2025-03-10,824.95,829.85,48,40000,235.2,0.59,Trailing Stop,True,6,0.32,True,3.17
v2,UPL,2025-01-27,2025-02-10,604.0,618.35,66,40000,947.1,2.38,Trailing Stop,True,2,3.9,True,2.23
v2,TVSMOTOR,2025-01-27,2025-02-24,2555.1,2225.5,15,40000,-4944.0,-12.9,Structure Break,False,4,14.22,True,2.83
v2,M_M,2025-02-03,2025-02-17,3198.45,2669.35,12,40000,-6349.2,-16.54,Structure Break,False,2,80.52,True,1.24
v2,HDFCBANK,2025-02-03,2025-06-09,866.38,958.8,46,40000,4251.55,10.67,Trailing Stop,True,18,7.28,True,0.81
v2,MM,2025-02-03,2025-02-17,3198.45,2669.35,12,40000,-6349.2,-16.54,Structure Break,False,2,80.52,True,1.24
v2,GODFRYPHLP,2025-02-10,2025-05-19,1999.83,2789.0,20,40000,15783.32,39.46,Trailing Stop,True,14,147.09,True,9.83
v2,BAJAJFINSV,2025-02-10,2025-04-01,1841.3,1912.3,21,40000,1491.0,3.86,Trailing Stop,True,7,5.19,True,1.27
v2,JINDALSTEL,2025-02-17,2025-04-01,880.35,850.1,45,40000,-1361.25,-3.44,Structure Break,True,6,8.76,True,0.92
v2,HINDALCO,2025-02-17,2025-04-01,653.55,599.95,61,40000,-3269.6,-8.2,Structure Break,True,6,7.38,True,1.04
v2,UPL,2025-02-17,2025-03-10,646.35,601.45,61,40000,-2738.9,-6.95,Structure Break,False,3,21.05,True,0.72
v2,BAJFINANCE,2025-02-24,2025-04-28,853.03,886.25,46,40000,1528.12,3.89,Trailing Stop,True,9,26.21,True,0.8
v2,VOLTAS,2025-03-03,2025-04-01,1405.45,1298.1,28,40000,-3005.8,-7.64,Structure Break,True,4,27.76,True,1.6
v2,FORTIS,2025-03-03,2025-04-01,629.5,649.45,63,40000,1256.85,3.17,Trailing Stop,True,4,41.71,True,1.71
v2,MAZDOCK,2025-03-03,2025-04-01,2338.2,2542.2,17,40000,3468.0,8.72,Trailing Stop,True,4,118.96,True,0.9
v2,BEL,2025-03-03,2025-04-01,276.99,280.0,144,40000,433.44,1.09,Trailing Stop,True,4,43.76,True,1.33
v2,GLENMARK,2025-03-03,2025-04-07,1404.4,1378.1,28,40000,-736.4,-1.87,Structure Break,True,5,57.35,True,0.78
v2,INDIGO,2025-03-03,2025-05-05,4657.55,5101.0,8,40000,3547.6,9.52,Structure Break,True,9,49.47,True,1.26
v2,CGPOWER,2025-03-03,2025-04-01,630.05,575.2,63,40000,-3455.55,-8.71,Structure Break,False,4,43.16,True,1.0
v2,SRF,2025-03-03,2025-04-01,2935.35,2854.85,13,40000,-1046.5,-2.74,Trailing Stop,True,4,20.53,True,0.79
v2,CHOLAFIN,2025-03-03,2025-04-01,1457.35,1453.3,27,40000,-109.35,-0.28,Trailing Stop,True,4,24.5,True,0.95
v2,CROMPTON,2025-03-03,2025-04-01,344.45,329.3,116,40000,-1757.4,-4.4,Structure Break,True,4,18.2,True,1.69
v2,UNOMINDA,2025-03-10,2025-03-24,902.85,875.5,44,40000,-1203.4,-3.03,Trailing Stop,True,2,36.69,True,0.82
v2,KOTAKBANK,2025-03-10,2025-05-05,397.02,420.62,100,40000,2360.0,5.94,Trailing Stop,True,8,14.2,True,0.82
v2,MUTHOOTFIN,2025-03-17,2025-04-07,2356.6,2017.0,16,40000,-5433.6,-14.41,Structure Break,False,3,71.17,True,2.01
v2,MAXHEALTH,2025-03-17,2025-07-07,1170.25,1219.2,34,40000,1664.3,4.18,Trailing Stop,True,16,45.59,True,1.31
v2,MANAPPURAM,2025-03-17,2025-07-07,234.16,262.9,170,40000,4885.8,12.27,Trailing Stop,True,16,23.95,True,3.42
v2,AMBER,2025-03-17,2025-04-01,6890.55,6595.15,5,40000,-1477.0,-4.29,Trailing Stop,True,2,80.53,True,1.03
v2,MOTILALOFS,2025-03-17,2025-04-28,637.3,636.35,62,40000,-58.9,-0.15,Trailing Stop,True,6,46.07,True,0.79
v2,HDFCLIFE,2025-03-17,2025-06-02,679.6,755.1,58,40000,4379.0,11.11,Trailing Stop,True,11,9.96,True,0.86
v2,SOLARINDS,2025-03-17,2025-06-30,10650.65,16856.0,3,40000,18616.05,58.26,Trailing Stop,True,15,49.07,True,0.96
v2,MFSL,2025-03-17,2025-06-30,1140.05,1589.9,35,40000,15744.75,39.46,Trailing Stop,True,15,12.61,True,0.99
v2,VEDL,2025-03-17,2025-04-01,467.3,401.45,85,40000,-5597.25,-14.09,Structure Break,False,2,64.02,True,1.03
v2,HAL,2025-03-17,2025-04-07,3891.25,4107.2,10,40000,2159.5,5.55,Trailing Stop,True,3,18.12,True,1.35
v2,BHARTIARTL,2025-03-17,2025-04-21,1725.8,1817.2,23,40000,2102.2,5.3,Trailing Stop,True,5,46.23,True,1.64
v2,LAURUSLABS,2025-03-17,2025-05-05,611.2,588.8,65,40000,-1456.0,-3.66,Structure Break,False,7,43.25,True,0.44
v2,SUNPHARMA,2025-03-17,2025-07-28,1784.5,1629.7,22,40000,-3405.6,-8.67,Structure Break,False,19,10.3,True,1.13
v2,JSWENERGY,2025-03-17,2025-04-07,559.7,493.95,71,40000,-4668.25,-11.75,Structure Break,False,3,6.23,True,0.88
v2,BIOCON,2025-03-17,2025-04-07,344.1,316.55,116,40000,-3195.8,-8.01,Structure Break,False,3,19.07,True,0.35
v2,JUBLFOOD,2025-03-24,2025-05-05,664.35,670.2,60,40000,351.0,0.88,Structure Break,True,6,40.14,True,1.25
v2,PERSISTENT,2025-03-24,2025-04-01,5513.75,4609.95,7,40000,-6326.6,-16.39,Structure Break,False,1,25.97,True,0.93
v2,IREDA,2025-03-24,2025-04-21,160.59,167.55,249,40000,1733.04,4.33,Trailing Stop,True,4,3.81,True,3.44
v2,FEDERALBNK,2025-03-24,2025-05-05,192.73,187.38,207,40000,-1107.45,-2.78,Structure Break,False,6,17.89,True,1.51
v2,PAGEIND,2025-03-24,2025-05-26,42693.75,46380.0,0,40000,0.0,8.63,Trailing Stop,True,9,13.83,True,0.7
v2,PATANJALI,2025-04-01,2025-04-28,616.78,623.0,64,40000,397.87,1.01,Trailing Stop,True,4,27.02,True,1.03
v2,ABCAPITAL,2025-04-01,2025-07-14,188.26,264.35,212,40000,16131.08,40.42,Trailing Stop,True,15,4.15,True,0.85
v2,APOLLOHOSP,2025-04-01,2025-05-05,6714.55,6722.0,5,40000,37.25,0.11,Structure Break,True,5,7.91,True,0.64
v2,PAYTM,2025-04-01,2025-04-28,817.05,833.05,48,40000,768.0,1.96,Trailing Stop,True,4,111.93,True,0.86
v2,MARICO,2025-04-01,2025-05-19,677.3,700.85,59,40000,1389.45,3.48,Trailing Stop,True,7,30.21,True,1.19
v2,HINDUNILVR,2025-04-07,2025-07-21,2329.49,2377.98,17,40000,824.28,2.08,Trailing Stop,True,15,1.5,True,1.6
v2,UNITDSPR,2025-04-07,2025-05-26,1476.9,1520.1,27,40000,1166.4,2.93,Trailing Stop,True,7,26.01,True,0.85
v2,POWERGRID,2025-04-07,2025-05-05,304.1,299.3,131,40000,-628.8,-1.58,Structure Break,False,4,6.75,True,1.14
v2,NBCC,2025-04-07,2025-04-28,89.1,93.96,448,40000,2177.28,5.45,Trailing Stop,True,3,12.44,True,1.5
v2,PNBHOUSING,2025-04-07,2025-06-09,979.4,1055.6,40,40000,3048.0,7.78,Trailing Stop,True,9,48.09,True,2.05
v2,HAVELLS,2025-04-07,2025-04-28,1532.85,1567.0,26,40000,887.9,2.23,Trailing Stop,True,3,0.98,True,0.73
v2,MCX,2025-04-07,2025-05-05,1088.29,1134.1,36,40000,1649.16,4.21,Trailing Stop,True,4,57.84,True,1.12
v2,BRITANNIA,2025-04-07,2025-07-21,5350.2,5594.0,7,40000,1706.6,4.56,Structure Break,True,15,6.45,True,0.79
v2,PETRONET,2025-04-15,2025-05-26,303.95,307.3,131,40000,438.85,1.1,Trailing Stop,True,6,8.1,True,0.74
v2,KAYNES,2025-04-15,2025-05-19,5643.0,6024.5,7,40000,2670.5,6.76,Trailing Stop,True,5,83.93,True,0.91
v2,UPL,2025-04-15,2025-05-12,656.2,644.2,60,40000,-720.0,-1.83,Trailing Stop,True,4,40.44,True,0.52
v2,IEX,2025-04-15,2025-06-09,187.62,187.22,213,40000,-85.2,-0.21,Structure Break,True,8,30.72,True,0.53
v2,PERSISTENT,2025-04-21,2025-06-30,5273.5,5896.0,7,40000,4357.5,11.8,Trailing Stop,True,10,23.57,True,2.13
v2,HDFCAMC,2025-04-21,2025-08-11,2191.25,2745.5,18,40000,9976.5,25.29,Structure Break,True,16,11.69,True,1.81
v2,COFORGE,2025-04-21,2025-07-07,1478.0,1867.8,27,40000,10524.6,26.37,Trailing Stop,True,11,19.68,True,1.38
v2,POWERINDIA,2025-04-28,2025-06-02,14702.0,18203.0,2,40000,7002.0,23.81,Trailing Stop,True,5,85.17,True,0.59
v2,KALYANKJIL,2025-05-12,2025-06-09,560.4,518.95,71,40000,-2942.95,-7.4,Structure Break,False,4,19.73,True,0.6
v2,NBCC,2025-05-12,2025-06-09,111.08,120.64,360,40000,3441.6,8.61,Trailing Stop,True,4,9.54,True,1.83
v2,HCLTECH,2025-05-12,2025-07-07,1659.9,1638.3,24,40000,-518.4,-1.3,Structure Break,True,8,0.92,True,1.07
v2,APLAPOLLO,2025-05-19,2025-06-09,1830.2,1846.0,21,40000,331.8,0.86,Trailing Stop,True,3,4.27,True,1.05
v2,BEL,2025-05-19,2025-07-07,383.8,409.3,104,40000,2652.0,6.64,Trailing Stop,True,7,48.26,True,2.52
v2,UNOMINDA,2025-05-19,2025-07-07,1009.25,1073.0,39,40000,2486.25,6.32,Trailing Stop,True,7,24.16,True,1.05
v2,SUZLON,2025-05-19,2025-06-02,62.21,66.71,642,40000,2889.0,7.23,Trailing Stop,True,2,36.06,True,1.08
v2,ANGELONE,2025-05-19,2025-06-09,307.95,292.49,129,40000,-1994.34,-5.02,Trailing Stop,True,3,2.51,True,1.74
v2,ICICIPRULI,2025-05-19,2025-06-02,642.2,636.05,62,40000,-381.3,-0.96,Trailing Stop,True,2,0.71,True,0.58
v2,MOTHERSON,2025-05-26,2025-07-28,102.08,95.54,391,40000,-2557.1,-6.41,Structure Break,False,9,6.93,True,1.76
