version,stock,entry_date,exit_date,entry_price,exit_price,shares,capital,pnl_rs,pnl_pct,exit_reason,trail_activated,weeks_held,mansfield_rs_at_entry,vol_ratio_at_entry
v3,SUPREMEIND,2022-10-31,2022-11-14,2238.8,2289.4,17,40000,860.2,2.26,Trailing Stop,True,2,-12.1,3.55
v3,HINDALCO,2022-10-31,2022-12-19,430.55,429.55,92,40000,-92.0,-0.23,Trailing Stop,True,7,-15.56,1.02
v3,DIVISLAB,2022-10-31,2022-11-07,3746.3,3271.4,10,40000,-4749.0,-12.68,Structure Break,False,1,-29.41,1.68
v3,OBEROIRLTY,2022-10-31,2022-12-19,926.75,816.9,43,40000,-4723.55,-11.85,Structure Break,False,7,-1.91,0.52
v3,SIEMENS,2022-10-31,2023-02-27,1544.08,1642.96,25,40000,2472.03,6.4,Trailing Stop,True,17,32.62,0.88
v3,TATASTEEL,2022-10-31,2022-12-19,104.75,102.25,381,40000,-952.5,-2.39,Structure Break,True,7,-22.89,1.01
v3,NMDC,2022-10-31,2022-12-19,37.23,37.18,1074,40000,-53.7,-0.13,Trailing Stop,True,7,-4.2,1.36
v3,BAJAJ_AUTO,2022-10-31,2022-12-12,3771.1,3549.6,10,40000,-2215.0,-5.87,Structure Break,False,6,-3.75,1.03
v3,TRENT,2022-10-31,2022-12-19,1506.0,1284.4,26,40000,-5761.6,-14.71,Structure Break,False,7,32.05,1.4
v3,ULTRACEMCO,2022-10-31,2023-01-23,6893.05,6715.6,5,40000,-887.25,-2.57,Structure Break,True,12,-5.65,1.01
v3,BAJAJFINSV,2022-10-31,2022-12-05,1800.7,1598.6,22,40000,-4446.2,-11.22,Structure Break,False,5,-1.42,1.03
v3,OFSS,2022-10-31,2022-12-05,3007.1,3046.95,13,40000,518.05,1.33,Trailing Stop,True,5,-36.29,1.41
v3,ONGC,2022-10-31,2022-12-19,137.85,139.8,290,40000,565.5,1.41,Trailing Stop,True,7,-12.27,0.78
v3,WIPRO,2022-10-31,2022-12-05,195.27,197.02,204,40000,357.0,0.9,Trailing Stop,True,5,-44.18,0.62
v3,PRESTIGE,2022-11-07,2022-12-05,471.6,476.65,84,40000,424.2,1.07,Trailing Stop,True,4,6.31,0.88
v3,UNOMINDA,2022-11-07,2022-12-19,563.25,522.25,71,40000,-2911.0,-7.28,Structure Break,False,6,45.43,0.83
v3,ADANIPOWER,2022-11-07,2022-12-05,72.04,63.21,555,40000,-4900.65,-12.26,Structure Break,False,4,203.79,1.04
v3,AUBANK,2022-11-07,2022-12-12,623.55,667.05,64,40000,2784.0,6.98,Trailing Stop,True,5,1.38,0.88
v3,HAVELLS,2022-11-07,2022-12-05,1236.45,1182.0,32,40000,-1742.4,-4.4,Structure Break,False,4,-5.33,0.83
v3,NAUKRI,2022-11-07,2023-01-02,820.04,737.41,48,40000,-3966.24,-10.08,Structure Break,False,8,-35.64,1.07
v3,ETERNAL,2022-11-07,2022-12-19,72.8,53.65,549,40000,-10513.35,-26.3,Structure Break,False,6,-47.83,1.54
v3,MOTHERSON,2022-11-07,2022-12-19,47.37,44.6,844,40000,-2335.06,-5.84,Structure Break,False,6,-38.75,1.51
v3,SOLARINDS,2022-11-07,2022-11-21,4146.0,3759.7,9,40000,-3476.7,-9.32,Structure Break,False,2,85.33,1.28
v3,BPCL,2022-11-07,2022-12-19,154.45,162.55,258,40000,2089.8,5.24,Trailing Stop,True,6,-31.82,0.66
v3,LODHA,2022-11-14,2023-01-02,517.1,529.05,77,40000,920.15,2.31,Trailing Stop,True,7,-6.2,3.12
v3,INDUSTOWER,2022-11-14,2022-12-19,196.85,189.5,203,40000,-1492.05,-3.73,Structure Break,False,5,-30.01,0.78
v3,PIDILITIND,2022-11-14,2022-12-12,1349.62,1296.45,29,40000,-1542.08,-3.94,Structure Break,False,4,12.61,0.91
v3,BIOCON,2022-11-14,2022-12-12,287.35,266.1,139,40000,-2953.75,-7.4,Structure Break,False,4,-21.0,1.23
v3,TECHM,2022-11-21,2022-12-19,1080.15,995.75,37,40000,-3122.8,-7.81,Structure Break,False,4,-30.58,0.69
v3,ABCAPITAL,2022-11-21,2022-12-12,135.3,152.75,295,40000,5147.75,12.9,Trailing Stop,True,3,24.24,1.51
v3,AXISBANK,2022-11-21,2022-12-19,887.75,906.6,45,40000,848.25,2.12,Trailing Stop,True,4,14.11,0.57
v3,BHEL,2022-11-21,2022-12-05,81.95,85.5,488,40000,1732.4,4.33,Trailing Stop,True,2,10.69,1.63
v3,INDUSINDBK,2022-11-21,2023-01-23,1187.1,1116.4,33,40000,-2333.1,-5.96,Structure Break,False,9,-3.38,0.9
v3,GODREJCP,2022-11-21,2022-12-12,859.35,896.8,46,40000,1722.7,4.36,Trailing Stop,True,3,-14.41,0.77
v3,IEX,2022-11-21,2022-12-19,150.35,130.2,266,40000,-5359.9,-13.4,Structure Break,False,4,-40.79,2.43
v3,KPITTECH,2022-11-21,2022-12-19,718.35,650.45,55,40000,-3734.5,-9.45,Structure Break,False,4,99.4,0.82
v3,INDIGO,2022-11-21,2023-02-06,1906.95,2043.5,20,40000,2731.0,7.16,Trailing Stop,True,11,-14.99,2.04
v3,PNB,2022-11-21,2022-12-19,53.6,49.7,746,40000,-2909.4,-7.28,Trailing Stop,True,4,23.81,2.8
v3,HINDUNILVR,2022-11-28,2023-02-13,2574.58,2476.52,15,40000,-1470.85,-3.81,Structure Break,False,11,5.29,1.66
v3,MFSL,2022-11-28,2023-01-30,706.2,719.35,56,40000,736.4,1.86,Trailing Stop,True,9,-29.76,1.39
v3,PAGEIND,2022-11-28,2022-12-12,47539.15,42967.95,1,40000,-4571.2,-9.62,Structure Break,False,2,13.82,0.76
v3,MPHASIS,2022-11-28,2023-03-13,2157.35,1886.4,18,40000,-4877.1,-12.56,Structure Break,False,15,-37.71,1.46
v3,DIVISLAB,2022-11-28,2023-01-30,3381.25,2884.35,11,40000,-5465.9,-14.7,Structure Break,False,9,-32.41,0.87
v3,ASIANPAINT,2022-11-28,2023-01-02,3143.45,2978.4,12,40000,-1980.6,-5.25,Structure Break,False,5,-2.54,1.2
v3,COFORGE,2022-11-28,2022-12-19,847.5,747.09,47,40000,-4719.27,-11.85,Structure Break,False,3,-24.27,1.62
v3,VOLTAS,2022-11-28,2022-12-19,855.25,777.75,46,40000,-3565.0,-9.06,Structure Break,False,3,-34.5,1.3
v3,ICICIGI,2022-11-28,2023-01-16,1238.65,1153.5,32,40000,-2724.8,-6.87,Structure Break,False,7,-20.59,1.34
v3,SBICARD,2022-11-28,2022-12-19,838.35,771.25,47,40000,-3153.7,-8.0,Structure Break,False,3,-25.23,1.28
v3,LICHSGFIN,2022-11-28,2023-01-02,393.6,404.95,101,40000,1146.35,2.88,Trailing Stop,True,5,-11.59,0.44
v3,OIL,2022-11-28,2023-01-30,138.6,144.2,288,40000,1612.8,4.04,Trailing Stop,True,9,-9.28,1.1
v3,KALYANKJIL,2022-11-28,2022-12-19,109.75,107.7,364,40000,-746.2,-1.87,Trailing Stop,True,3,36.15,1.34
v3,CONCOR,2022-11-28,2022-12-19,625.0,569.84,64,40000,-3530.24,-8.83,Structure Break,False,3,10.08,0.74
v3,TIINDIA,2022-11-28,2023-01-09,2933.3,2652.8,13,40000,-3646.5,-9.56,Structure Break,False,6,62.66,7.62
v3,BLUESTARCO,2022-11-28,2023-03-13,615.3,719.78,65,40000,6790.88,16.98,Trailing Stop,True,15,13.21,0.44
v3,SUPREMEIND,2022-11-28,2023-03-13,2508.1,2573.55,15,40000,981.75,2.61,Trailing Stop,True,15,5.63,0.75
v3,COLPAL,2022-11-28,2022-12-26,1617.9,1536.3,24,40000,-1958.4,-5.04,Structure Break,False,4,2.87,2.43
v3,SUNPHARMA,2022-11-28,2023-02-13,1040.0,984.5,38,40000,-2109.0,-5.34,Structure Break,False,11,24.86,0.73
v3,NAM_INDIA,2022-11-28,2022-12-19,269.75,245.35,148,40000,-3611.2,-9.05,Structure Break,False,3,-38.14,1.84
v3,BANDHANBNK,2022-11-28,2023-03-13,240.1,207.4,166,40000,-5428.2,-13.62,Structure Break,False,15,-25.22,2.64
v3,MARICO,2022-12-05,2023-01-09,523.75,496.55,76,40000,-2067.2,-5.19,Structure Break,False,5,-7.16,1.05
v3,ASTRAL,2022-12-05,2023-02-13,1546.99,1435.12,25,40000,-2796.56,-7.23,Structure Break,False,10,-14.05,1.18
v3,POLYCAB,2022-12-05,2023-03-06,2733.8,2946.95,14,40000,2984.1,7.8,Trailing Stop,True,13,5.28,0.86
v3,GODFRYPHLP,2022-12-05,2022-12-19,651.0,555.7,61,40000,-5813.29,-14.64,Structure Break,False,2,57.95,1.87
v3,POWERINDIA,2022-12-05,2023-01-09,3077.25,3269.05,12,40000,2301.6,6.23,Trailing Stop,True,5,16.31,1.3
v3,BSE,2022-12-12,2022-12-19,197.05,175.42,202,40000,-4369.93,-10.98,Structure Break,False,1,8.85,2.21
v3,MOTILALOFS,2022-12-12,2023-02-13,176.95,164.39,226,40000,-2839.12,-7.1,Structure Break,False,9,-28.53,3.58
v3,PGEL,2022-12-12,2023-03-20,110.92,130.04,360,40000,6883.2,17.24,Trailing Stop,True,14,81.99,1.85
v3,IDFCFIRSTB,2022-12-12,2022-12-19,61.95,53.0,645,40000,-5772.75,-14.45,Structure Break,False,1,24.57,1.36
v3,BHARATFORG,2022-12-12,2023-03-13,882.15,800.7,45,40000,-3665.25,-9.23,Structure Break,False,13,17.76,1.4
v3,ZYDUSLIFE,2022-12-19,2023-01-23,420.3,430.3,95,40000,950.0,2.38,Trailing Stop,True,5,-11.85,1.62
v3,RBLBANK,2022-12-26,2023-03-13,179.4,141.1,222,40000,-8502.6,-21.35,Structure Break,False,11,-12.57,1.13
v3,CANBK,2022-12-26,2023-02-20,66.66,54.22,600,40000,-7464.0,-18.66,Structure Break,False,8,45.11,1.0
v3,SOLARINDS,2022-12-26,2023-01-30,4384.55,3911.45,9,40000,-4257.9,-10.79,Structure Break,False,5,56.1,1.26
v3,JINDALSTEL,2022-12-26,2023-01-23,580.6,588.15,68,40000,513.4,1.3,Trailing Stop,True,4,42.0,2.18
v3,RECLTD,2022-12-26,2023-01-23,116.5,115.15,343,40000,-463.05,-1.16,Trailing Stop,True,4,10.27,0.94
v3,MOTHERSON,2022-12-26,2023-02-27,49.43,53.37,809,40000,3182.06,7.96,Trailing Stop,True,9,-37.09,0.99
v3,TVSMOTOR,2022-12-26,2023-01-16,1085.4,969.9,36,40000,-4158.0,-10.64,Structure Break,False,3,53.87,0.85
v3,HINDALCO,2022-12-26,2023-02-06,473.35,433.15,84,40000,-3376.8,-8.49,Structure Break,False,6,0.6,1.11
v3,NATIONALUM,2022-12-26,2023-02-06,80.4,76.7,497,40000,-1838.9,-4.6,Structure Break,False,6,-21.41,1.53
v3,PAYTM,2023-01-02,2023-02-13,551.35,626.85,72,40000,5436.0,13.69,Trailing Stop,True,6,-60.31,0.42
v3,SAIL,2023-01-02,2023-01-23,85.9,88.15,465,40000,1046.25,2.62,Trailing Stop,True,3,-27.29,2.18
v3,GODREJCP,2023-01-02,2023-04-24,917.45,907.5,43,40000,-427.85,-1.08,Structure Break,True,16,-2.94,1.64
v3,ICICIPRULI,2023-01-02,2023-01-30,473.0,418.0,84,40000,-4620.0,-11.63,Structure Break,False,4,-19.15,1.04
v3,IOC,2023-01-02,2023-06-19,80.05,89.3,499,40000,4615.75,11.56,Trailing Stop,True,24,1.19,1.18
v3,HDFCLIFE,2023-01-02,2023-01-30,611.65,488.9,65,40000,-7978.75,-20.07,Structure Break,False,4,-11.41,2.09
v3,TATASTEEL,2023-01-02,2023-01-30,115.65,120.35,345,40000,1621.5,4.06,Trailing Stop,True,4,-2.85,1.8
v3,PFC,2023-01-02,2023-03-13,125.72,124.72,318,40000,-318.0,-0.8,Trailing Stop,True,10,25.44,2.63
v3,HAVELLS,2023-01-02,2023-05-15,1192.5,1259.55,33,40000,2212.65,5.62,Trailing Stop,True,19,-14.07,2.38
v3,BPCL,2023-01-02,2023-02-20,172.35,158.77,232,40000,-3149.4,-7.88,Structure Break,False,7,-14.78,0.9
v3,ASHOKLEY,2023-01-02,2023-02-20,73.88,70.65,541,40000,-1744.72,-4.37,Structure Break,False,7,14.06,1.12
v3,TCS,2023-01-09,2023-02-27,3374.55,3342.15,11,40000,-356.4,-0.96,Structure Break,False,7,-12.95,1.74
v3,NMDC,2023-01-09,2023-02-20,43.7,37.33,915,40000,-5825.49,-14.57,Structure Break,False,6,21.8,1.1
v3,LTF,2023-01-09,2023-03-13,92.45,86.1,432,40000,-2743.2,-6.87,Structure Break,False,9,13.84,1.24
v3,CAMS,2023-01-09,2023-03-13,454.77,431.89,87,40000,-1990.56,-5.03,Structure Break,False,9,-16.81,0.52
v3,BANKINDIA,2023-01-09,2023-02-13,96.4,75.55,414,40000,-8631.9,-21.63,Structure Break,False,5,77.08,0.65
v3,HCLTECH,2023-01-09,2023-02-06,1077.8,1115.65,37,40000,1400.45,3.51,Trailing Stop,True,4,-19.33,1.81
v3,HINDZINC,2023-01-09,2023-02-13,349.7,323.95,114,40000,-2935.5,-7.36,Structure Break,False,5,5.58,0.78
v3,RVNL,2023-01-09,2023-02-13,79.55,68.45,502,40000,-5572.2,-13.95,Structure Break,False,5,122.54,0.4
v3,TMPV,2023-01-09,2023-02-20,248.43,258.24,161,40000,1579.49,3.95,Trailing Stop,True,6,-16.67,1.83
v3,BAJAJHLDNG,2023-01-09,2023-05-15,5947.6,6298.5,6,40000,2105.4,5.9,Trailing Stop,True,18,12.15,0.21
v3,CGPOWER,2023-01-09,2023-02-13,308.55,320.15,129,40000,1496.4,3.76,Trailing Stop,True,5,63.91,3.87
v3,OFSS,2023-01-09,2023-05-08,3083.6,3551.45,12,40000,5614.2,15.17,Trailing Stop,True,17,-25.24,1.19
v3,CUMMINSIND,2023-01-09,2023-02-20,1462.75,1571.2,27,40000,2928.15,7.41,Trailing Stop,True,6,50.82,0.54
v3,GODFRYPHLP,2023-01-09,2023-02-13,680.02,585.77,58,40000,-5466.49,-13.86,Structure Break,False,5,70.56,1.65
v3,ABB,2023-01-09,2023-04-10,2899.95,3230.0,13,40000,4290.65,11.38,Structure Break,True,13,22.34,0.49
v3,MCX,2023-01-09,2023-02-06,320.94,285.38,124,40000,-4409.44,-11.08,Structure Break,False,4,-3.93,1.57
v3,LT,2023-01-09,2023-04-17,2153.4,2215.2,18,40000,1112.4,2.87,Trailing Stop,True,14,9.67,1.1
v3,VEDL,2023-01-16,2023-02-20,330.9,294.45,120,40000,-4374.0,-11.02,Structure Break,False,5,-6.64,1.03
v3,APLAPOLLO,2023-01-16,2023-02-20,1196.7,1222.7,33,40000,858.0,2.17,Trailing Stop,True,5,15.22,0.92
v3,HDFCBANK,2023-01-16,2023-03-13,830.48,786.32,48,40000,-2119.2,-5.32,Structure Break,False,8,8.08,1.21
v3,360ONE,2023-01-16,2023-03-13,480.56,424.4,83,40000,-4661.49,-11.69,Structure Break,False,8,30.34,1.11
v3,WIPRO,2023-01-16,2023-02-27,201.57,195.23,198,40000,-1257.3,-3.15,Structure Break,False,6,-45.75,1.47
v3,ADANIGREEN,2023-01-16,2023-01-23,1975.6,1486.25,20,40000,-9787.0,-24.77,Structure Break,False,1,42.96,5.28
v3,UPL,2023-01-16,2023-05-08,707.68,650.52,56,40000,-3201.36,-8.08,Structure Break,False,16,-4.93,0.94
v3,DRREDDY,2023-01-16,2023-05-08,870.12,893.22,45,40000,1039.5,2.65,Structure Break,True,16,-14.65,0.5
v3,POWERGRID,2023-01-16,2023-05-15,167.44,175.28,238,40000,1865.33,4.68,Trailing Stop,True,17,5.14,0.95
v3,ONGC,2023-01-16,2023-05-29,151.6,154.7,263,40000,815.3,2.04,Structure Break,True,19,2.48,1.12
v3,LODHA,2023-01-16,2023-01-30,560.98,487.33,71,40000,-5229.15,-13.13,Structure Break,False,2,-12.45,0.94
v3,TECHM,2023-01-16,2023-02-27,1046.5,1085.15,38,40000,1468.7,3.69,Trailing Stop,True,6,-43.74,1.03
v3,COFORGE,2023-01-16,2023-02-13,820.4,840.82,48,40000,980.16,2.49,Trailing Stop,True,4,-32.96,2.08
v3,PERSISTENT,2023-01-16,2023-03-06,2161.75,2374.7,18,40000,3833.1,9.85,Trailing Stop,True,7,-15.14,2.34
v3,BEL,2023-01-16,2023-01-23,101.8,94.3,392,40000,-2940.0,-7.37,Structure Break,False,1,40.03,0.78
v3,ADANIENSOL,2023-01-16,2023-01-23,2737.95,2014.2,14,40000,-10132.5,-26.43,Structure Break,False,1,51.4,0.78
v3,NHPC,2023-01-16,2023-02-20,42.6,38.6,938,40000,-3752.0,-9.39,Structure Break,False,5,32.5,2.22
v3,TORNTPHARM,2023-01-16,2023-02-13,1582.05,1489.75,25,40000,-2307.5,-5.83,Structure Break,False,4,-7.09,0.64
v3,KEI,2023-01-23,2023-02-20,1573.2,1657.8,25,40000,2115.0,5.38,Trailing Stop,True,4,43.13,0.98
v3,TVSMOTOR,2023-01-23,2023-02-27,1050.8,1070.35,38,40000,742.9,1.86,Trailing Stop,True,5,65.86,1.07
v3,TATAELXSI,2023-01-23,2023-02-27,6664.35,6176.45,6,40000,-2927.4,-7.32,Structure Break,False,5,16.27,1.34
v3,ITC,2023-01-23,2023-02-06,326.6,350.53,122,40000,2919.31,7.33,Trailing Stop,True,2,60.3,1.14
v3,BAJAJ_AUTO,2023-01-23,2023-06-12,3936.75,4641.95,10,40000,7052.0,17.91,Trailing Stop,True,20,17.42,2.42
v3,MARUTI,2023-01-23,2023-03-13,8737.5,8316.85,4,40000,-1682.6,-4.81,Structure Break,False,7,11.83,1.32
v3,LTM,2023-01-23,2023-02-27,4399.05,4710.35,9,40000,2801.7,7.08,Trailing Stop,True,5,-38.23,1.31
v3,BRITANNIA,2023-01-30,2023-03-20,4628.85,4199.95,8,40000,-3431.2,-9.27,Structure Break,False,7,27.5,2.65
v3,TITAN,2023-01-30,2023-05-15,2463.1,2701.65,16,40000,3816.8,9.68,Trailing Stop,True,15,-2.86,2.06
v3,EICHERMOT,2023-01-30,2023-03-13,3316.7,2974.6,12,40000,-4105.2,-10.31,Structure Break,False,6,20.27,1.13
v3,INFY,2023-01-30,2023-02-27,1599.4,1479.3,25,40000,-3002.5,-7.51,Structure Break,False,4,-15.24,1.25
v3,KPITTECH,2023-01-30,2023-02-20,778.35,833.7,51,40000,2822.85,7.11,Trailing Stop,True,3,16.38,2.65
v3,TRENT,2023-01-30,2023-02-20,1235.65,1305.55,32,40000,2236.8,5.66,Trailing Stop,True,3,8.46,1.57
v3,INDHOTEL,2023-01-30,2023-06-05,318.25,381.95,125,40000,7962.5,20.02,Trailing Stop,True,18,54.44,2.0
v3,CHOLAFIN,2023-01-30,2023-03-20,781.15,727.65,51,40000,-2728.5,-6.85,Structure Break,False,7,36.25,2.81
v3,INDIANB,2023-01-30,2023-02-20,294.8,272.55,135,40000,-3003.75,-7.55,Structure Break,False,3,106.39,1.11
v3,TIINDIA,2023-01-30,2023-02-13,2689.75,2421.65,14,40000,-3753.4,-9.97,Structure Break,False,2,53.23,0.37
v3,SRF,2023-01-30,2023-05-15,2210.45,2436.3,18,40000,4065.3,10.22,Trailing Stop,True,15,-14.8,1.63
v3,BOSCHLTD,2023-01-30,2023-04-03,17415.45,18795.0,2,40000,2759.1,7.92,Trailing Stop,True,9,1.84,0.57
v3,BHARTIARTL,2023-01-30,2023-08-07,792.9,870.55,50,40000,3882.5,9.79,Trailing Stop,True,27,12.51,1.03
v3,VOLTAS,2023-02-06,2023-03-06,849.85,893.6,47,40000,2056.25,5.15,Trailing Stop,True,4,-29.67,1.91
v3,OBEROIRLTY,2023-02-06,2023-04-17,859.0,873.35,46,40000,660.1,1.67,Trailing Stop,True,10,-9.11,1.48
v3,VBL,2023-02-06,2023-03-13,254.36,263.24,157,40000,1394.16,3.49,Trailing Stop,True,5,105.51,1.0
v3,DALBHARAT,2023-02-06,2023-06-05,1939.35,2095.75,20,40000,3128.0,8.06,Trailing Stop,True,17,-1.96,1.19
v3,ZYDUSLIFE,2023-02-06,2023-05-15,473.5,494.7,84,40000,1780.8,4.48,Trailing Stop,True,14,13.83,2.72
v3,NAUKRI,2023-02-06,2023-02-13,762.76,703.0,52,40000,-3107.52,-7.83,Structure Break,False,1,-21.0,1.19
v3,BAJAJFINSV,2023-02-06,2023-03-13,1401.75,1301.75,28,40000,-2800.0,-7.13,Structure Break,False,5,-15.34,0.85
v3,NYKAA,2023-02-06,2023-03-27,154.7,124.25,258,40000,-7856.1,-19.68,Structure Break,False,7,-54.17,0.99
v3,POLICYBZR,2023-02-06,2023-03-06,525.9,579.05,76,40000,4039.4,10.11,Trailing Stop,True,4,-39.97,1.64
v3,ETERNAL,2023-02-06,2023-05-08,53.3,62.6,750,40000,6975.0,17.45,Trailing Stop,True,13,-53.73,2.41
v3,AUBANK,2023-02-06,2023-02-20,649.95,598.05,61,40000,-3165.9,-7.99,Structure Break,False,2,2.05,0.67
v3,APOLLOHOSP,2023-02-06,2023-06-19,4416.25,5045.45,9,40000,5662.8,14.25,Trailing Stop,True,19,-7.13,0.69
v3,UNOMINDA,2023-02-06,2023-03-13,533.0,474.15,75,40000,-4413.75,-11.04,Structure Break,False,5,-4.43,2.13
v3,BAJFINANCE,2023-02-06,2023-03-13,643.55,573.24,62,40000,-4359.53,-10.93,Structure Break,False,5,-13.89,1.32
v3,GLENMARK,2023-02-13,2023-05-02,435.95,551.0,91,40000,10469.55,26.39,Trailing Stop,True,11,-14.79,3.25
v3,RELIANCE,2023-02-13,2023-03-13,1107.68,1009.13,36,40000,-3547.73,-8.9,Structure Break,False,4,-0.44,1.47
v3,PIIND,2023-02-13,2023-03-13,3292.4,2980.05,12,40000,-3748.2,-9.49,Structure Break,False,4,32.55,5.65
v3,ASIANPAINT,2023-02-13,2023-07-24,2833.6,3390.7,14,40000,7799.4,19.66,Trailing Stop,True,23,-13.19,0.65
v3,GMRAIRPORT,2023-02-13,2023-03-20,39.6,38.75,1010,40000,-858.5,-2.15,Trailing Stop,True,5,-6.93,0.69
v3,OIL,2023-02-13,2023-05-29,173.87,166.67,230,40000,-1656.0,-4.14,Structure Break,False,15,7.81,7.33
v3,HAL,2023-02-13,2023-03-20,1319.6,1283.75,30,40000,-1075.5,-2.72,Trailing Stop,True,5,77.5,2.8
v3,PNBHOUSING,2023-02-13,2023-03-13,491.59,420.89,81,40000,-5727.23,-14.38,Structure Break,False,4,31.83,0.46
v3,SHREECEM,2023-02-13,2023-04-17,25757.4,23887.05,1,40000,-1870.35,-7.26,Structure Break,False,9,1.76,1.91
v3,PRESTIGE,2023-02-13,2023-05-15,433.25,476.85,92,40000,4011.2,10.06,Trailing Stop,True,13,-13.74,3.71
v3,POWERINDIA,2023-02-20,2023-05-22,3274.2,3786.85,12,40000,6151.8,15.66,Trailing Stop,True,13,0.83,0.73
v3,DIVISLAB,2023-02-20,2023-05-15,2915.2,3098.3,13,40000,2380.3,6.28,Trailing Stop,True,12,-32.08,1.13
v3,INDUSTOWER,2023-02-20,2023-03-13,171.2,150.7,233,40000,-4776.5,-11.97,Structure Break,False,3,-32.72,1.2
v3,BDL,2023-02-20,2023-06-19,479.12,551.98,83,40000,6046.55,15.2,Trailing Stop,True,17,94.52,3.58
v3,IEX,2023-02-20,2023-03-20,143.85,142.95,278,40000,-250.2,-0.63,Trailing Stop,True,4,-38.04,2.78
v3,INOXWIND,2023-02-20,2023-03-13,26.64,25.26,1501,40000,-2071.53,-5.18,Trailing Stop,True,3,-15.83,1.03
v3,NTPC,2023-02-20,2023-03-13,171.0,176.95,233,40000,1386.35,3.48,Trailing Stop,True,3,27.79,1.3
v3,GAIL,2023-02-20,2023-03-20,103.45,103.5,386,40000,19.3,0.05,Trailing Stop,True,4,6.19,1.81
v3,MCX,2023-02-27,2023-04-24,289.28,279.88,138,40000,-1297.2,-3.25,Structure Break,False,8,1.25,0.88
v3,SBIN,2023-02-27,2023-03-20,561.2,505.35,71,40000,-3965.35,-9.95,Structure Break,False,3,4.64,1.1
v3,BANKBARODA,2023-02-27,2023-05-02,172.9,183.4,231,40000,2425.5,6.07,Trailing Stop,True,9,50.37,2.19
v3,LODHA,2023-02-27,2023-07-31,514.25,703.0,77,40000,14533.75,36.7,Trailing Stop,True,22,-21.1,14.11
v3,AMBER,2023-02-27,2023-03-20,2003.5,1812.1,19,40000,-3636.6,-9.55,Structure Break,False,3,-43.22,2.36
v3,FEDERALBNK,2023-02-27,2023-05-08,134.2,125.9,298,40000,-2473.4,-6.18,Structure Break,False,10,28.73,0.74
v3,INDIANB,2023-02-27,2023-05-08,292.2,290.0,136,40000,-299.2,-0.75,Trailing Stop,True,10,88.41,1.04
v3,COLPAL,2023-02-27,2023-07-31,1500.9,1995.45,26,40000,12858.3,32.95,Trailing Stop,True,22,1.83,1.43
v3,ABCAPITAL,2023-02-27,2023-05-08,154.55,163.25,258,40000,2244.6,5.63,Trailing Stop,True,10,30.33,1.48
v3,COALINDIA,2023-02-27,2023-03-20,222.95,208.45,179,40000,-2595.5,-6.5,Structure Break,False,3,32.23,1.03
v3,DIXON,2023-02-27,2023-06-19,2977.85,4326.2,13,40000,17528.55,45.28,Trailing Stop,True,16,-32.62,1.27
v3,GODFRYPHLP,2023-02-27,2023-04-17,630.38,564.93,63,40000,-4123.35,-10.38,Structure Break,False,7,73.02,0.55
v3,PNB,2023-02-27,2023-03-20,51.8,45.5,772,40000,-4863.6,-12.16,Structure Break,False,3,28.69,0.64
v3,ADANIPORTS,2023-02-27,2023-06-19,684.65,714.3,58,40000,1719.7,4.33,Trailing Stop,True,16,-6.58,1.46
v3,TIINDIA,2023-02-27,2023-07-17,2707.05,3219.35,14,40000,7172.2,18.92,Trailing Stop,True,20,57.23,1.81
v3,CANBK,2023-02-27,2023-07-10,61.04,65.32,655,40000,2803.4,7.01,Trailing Stop,True,19,19.84,0.86
v3,NBCC,2023-02-27,2023-03-13,23.73,23.47,1685,40000,-449.33,-1.12,Trailing Stop,True,2,-21.53,1.26
v3,RECLTD,2023-02-27,2023-05-15,118.15,129.8,338,40000,3937.7,9.86,Trailing Stop,True,11,11.96,0.74
v3,JSWENERGY,2023-02-27,2023-03-13,242.65,251.9,164,40000,1517.0,3.81,Trailing Stop,True,2,-29.79,5.28
v3,SAIL,2023-02-27,2023-08-07,87.8,91.1,455,40000,1501.5,3.76,Trailing Stop,True,23,-14.79,0.69
v3,AMBUJACEM,2023-02-27,2023-06-19,391.85,425.8,102,40000,3462.9,8.66,Trailing Stop,True,16,5.18,1.28
v3,MANAPPURAM,2023-03-06,2023-05-02,114.4,105.55,349,40000,-3088.65,-7.74,Structure Break,True,8,-6.66,1.14
v3,PATANJALI,2023-03-06,2023-08-07,332.73,431.3,120,40000,11827.99,29.62,Trailing Stop,True,22,15.08,1.3
v3,ADANIGREEN,2023-03-06,2023-03-27,682.7,881.15,58,40000,11510.1,29.07,Trailing Stop,True,3,-66.83,0.27
v3,SHRIRAMFIN,2023-03-06,2023-05-02,253.93,263.77,157,40000,1544.88,3.88,Trailing Stop,True,8,0.13,4.1
v3,CUMMINSIND,2023-03-06,2023-04-10,1680.95,1548.7,23,40000,-3041.75,-7.87,Structure Break,False,5,71.09,1.19
v3,BHEL,2023-03-06,2023-05-22,77.0,78.95,519,40000,1012.05,2.53,Trailing Stop,True,11,43.06,0.88
v3,ADANIENSOL,2023-03-06,2023-03-27,904.45,993.05,44,40000,3898.4,9.8,Trailing Stop,True,3,-54.17,0.98
v3,NAM_INDIA,2023-03-06,2023-03-20,226.9,206.1,176,40000,-3660.8,-9.17,Structure Break,False,2,-28.16,0.89
v3,NHPC,2023-03-06,2023-05-08,41.05,44.55,974,40000,3409.0,8.53,Trailing Stop,True,9,35.99,0.77
